"Id","Country","Year","disaster","deaths"
17611,"Micronesia (country)",1910,"wildfires",0
17612,"Micronesia (country)",1920,"drought",0
17613,"Micronesia (country)",1920,"earthquakes",0
17614,"Micronesia (country)",1920,"floods",0
17615,"Micronesia (country)",1920,"fog",0
17616,"Micronesia (country)",1920,"glacialLake",0
17617,"Micronesia (country)",1920,"landslides",0
17618,"Micronesia (country)",1920,"massMovements",0
17619,"Micronesia (country)",1920,"storms",0
17620,"Micronesia (country)",1920,"temperatures",0
17621,"Micronesia (country)",1920,"volcanic",0
17622,"Micronesia (country)",1920,"wildfires",0
17623,"Micronesia (country)",1930,"drought",0
17624,"Micronesia (country)",1930,"earthquakes",0
17625,"Micronesia (country)",1930,"floods",0
17626,"Micronesia (country)",1930,"fog",0
17627,"Micronesia (country)",1930,"glacialLake",0
17628,"Micronesia (country)",1930,"landslides",0
17629,"Micronesia (country)",1930,"massMovements",0
17630,"Micronesia (country)",1930,"storms",0
17631,"Micronesia (country)",1930,"temperatures",0
17632,"Micronesia (country)",1930,"volcanic",0
17633,"Micronesia (country)",1930,"wildfires",0
17634,"Micronesia (country)",1940,"drought",0
17635,"Micronesia (country)",1940,"earthquakes",0
17636,"Micronesia (country)",1940,"floods",0
17637,"Micronesia (country)",1940,"fog",0
17638,"Micronesia (country)",1940,"glacialLake",0
17639,"Micronesia (country)",1940,"landslides",0
17640,"Micronesia (country)",1940,"massMovements",0
17641,"Micronesia (country)",1940,"storms",0
17642,"Micronesia (country)",1940,"temperatures",0
17643,"Micronesia (country)",1940,"volcanic",0
17644,"Micronesia (country)",1940,"wildfires",0
17645,"Micronesia (country)",1950,"drought",0
17646,"Micronesia (country)",1950,"earthquakes",0
17647,"Micronesia (country)",1950,"floods",0
17648,"Micronesia (country)",1950,"fog",0
17649,"Micronesia (country)",1950,"glacialLake",0
17650,"Micronesia (country)",1950,"landslides",0
17651,"Micronesia (country)",1950,"massMovements",0
17652,"Micronesia (country)",1950,"storms",0
17653,"Micronesia (country)",1950,"temperatures",0
17654,"Micronesia (country)",1950,"volcanic",0
17655,"Micronesia (country)",1950,"wildfires",0
17656,"Micronesia (country)",1960,"drought",0
17657,"Micronesia (country)",1960,"earthquakes",0
17658,"Micronesia (country)",1960,"floods",0
17659,"Micronesia (country)",1960,"fog",0
17660,"Micronesia (country)",1960,"glacialLake",0
17661,"Micronesia (country)",1960,"landslides",0
17662,"Micronesia (country)",1960,"massMovements",0
17663,"Micronesia (country)",1960,"storms",0
17664,"Micronesia (country)",1960,"temperatures",0
17665,"Micronesia (country)",1960,"volcanic",0
17666,"Micronesia (country)",1960,"wildfires",0
17667,"Micronesia (country)",1970,"drought",0
17668,"Micronesia (country)",1970,"earthquakes",0
17669,"Micronesia (country)",1970,"floods",0
17670,"Micronesia (country)",1970,"fog",0
17671,"Micronesia (country)",1970,"glacialLake",0
17672,"Micronesia (country)",1970,"landslides",0
17673,"Micronesia (country)",1970,"massMovements",0
17674,"Micronesia (country)",1970,"storms",0
17675,"Micronesia (country)",1970,"temperatures",0
17676,"Micronesia (country)",1970,"volcanic",0
17677,"Micronesia (country)",1970,"wildfires",0
17678,"Micronesia (country)",1980,"drought",0
17679,"Micronesia (country)",1980,"earthquakes",0
17680,"Micronesia (country)",1980,"floods",0
17681,"Micronesia (country)",1980,"fog",0
17682,"Micronesia (country)",1980,"glacialLake",0
17683,"Micronesia (country)",1980,"landslides",0
17684,"Micronesia (country)",1980,"massMovements",0
17685,"Micronesia (country)",1980,"storms",0.5
17686,"Micronesia (country)",1980,"temperatures",0
17687,"Micronesia (country)",1980,"volcanic",0
17688,"Micronesia (country)",1980,"wildfires",0
17689,"Micronesia (country)",1990,"drought",0
17690,"Micronesia (country)",1990,"earthquakes",0
17691,"Micronesia (country)",1990,"floods",0
17692,"Micronesia (country)",1990,"fog",0
17693,"Micronesia (country)",1990,"glacialLake",0
17694,"Micronesia (country)",1990,"landslides",0
17695,"Micronesia (country)",1990,"massMovements",0
17696,"Micronesia (country)",1990,"storms",0
17697,"Micronesia (country)",1990,"temperatures",0
17698,"Micronesia (country)",1990,"volcanic",0
17699,"Micronesia (country)",1990,"wildfires",0
17700,"Micronesia (country)",2000,"drought",0
17701,"Micronesia (country)",2000,"earthquakes",0
17702,"Micronesia (country)",2000,"floods",0
17703,"Micronesia (country)",2000,"fog",0
17704,"Micronesia (country)",2000,"glacialLake",0
17705,"Micronesia (country)",2000,"landslides",0
17706,"Micronesia (country)",2000,"massMovements",0
17707,"Micronesia (country)",2000,"storms",4.8
17708,"Micronesia (country)",2000,"temperatures",0
17709,"Micronesia (country)",2000,"volcanic",0
17710,"Micronesia (country)",2000,"wildfires",0
17711,"Micronesia (country)",2010,"drought",0
17712,"Micronesia (country)",2010,"earthquakes",0
17713,"Micronesia (country)",2010,"floods",0
17714,"Micronesia (country)",2010,"fog",0
17715,"Micronesia (country)",2010,"glacialLake",0
17716,"Micronesia (country)",2010,"landslides",0
17717,"Micronesia (country)",2010,"massMovements",0
17718,"Micronesia (country)",2010,"storms",0.5
17719,"Micronesia (country)",2010,"temperatures",0
17720,"Micronesia (country)",2010,"volcanic",0
17721,"Micronesia (country)",2010,"wildfires",0
17722,"Micronesia (country)",2020,"drought",0
17723,"Micronesia (country)",2020,"earthquakes",0
17724,"Micronesia (country)",2020,"floods",0
17725,"Micronesia (country)",2020,"fog",0
17726,"Micronesia (country)",2020,"glacialLake",0
17727,"Micronesia (country)",2020,"landslides",0
17728,"Micronesia (country)",2020,"massMovements",0
17729,"Micronesia (country)",2020,"storms",0
17730,"Micronesia (country)",2020,"temperatures",0
17731,"Micronesia (country)",2020,"volcanic",0
17732,"Micronesia (country)",2020,"wildfires",0
17733,"Moldova",1900,"drought",0
17734,"Moldova",1900,"earthquakes",0
17735,"Moldova",1900,"floods",0
17736,"Moldova",1900,"fog",0
17737,"Moldova",1900,"glacialLake",0
17738,"Moldova",1900,"landslides",0
17739,"Moldova",1900,"massMovements",0
17740,"Moldova",1900,"storms",0
17741,"Moldova",1900,"temperatures",0
17742,"Moldova",1900,"volcanic",0
17743,"Moldova",1900,"wildfires",0
17744,"Moldova",1910,"drought",0
17745,"Moldova",1910,"earthquakes",0
17746,"Moldova",1910,"floods",0
17747,"Moldova",1910,"fog",0
17748,"Moldova",1910,"glacialLake",0
17749,"Moldova",1910,"landslides",0
17750,"Moldova",1910,"massMovements",0
17751,"Moldova",1910,"storms",0
17752,"Moldova",1910,"temperatures",0
17753,"Moldova",1910,"volcanic",0
17754,"Moldova",1910,"wildfires",0
17755,"Moldova",1920,"drought",0
17756,"Moldova",1920,"earthquakes",0
17757,"Moldova",1920,"floods",0
17758,"Moldova",1920,"fog",0
17759,"Moldova",1920,"glacialLake",0
17760,"Moldova",1920,"landslides",0
17761,"Moldova",1920,"massMovements",0
17762,"Moldova",1920,"storms",0
17763,"Moldova",1920,"temperatures",0
17764,"Moldova",1920,"volcanic",0
17765,"Moldova",1920,"wildfires",0
17766,"Moldova",1930,"drought",0
17767,"Moldova",1930,"earthquakes",0
17768,"Moldova",1930,"floods",0
17769,"Moldova",1930,"fog",0
17770,"Moldova",1930,"glacialLake",0
17771,"Moldova",1930,"landslides",0
17772,"Moldova",1930,"massMovements",0
17773,"Moldova",1930,"storms",0
17774,"Moldova",1930,"temperatures",0
17775,"Moldova",1930,"volcanic",0
17776,"Moldova",1930,"wildfires",0
17777,"Moldova",1940,"drought",0
17778,"Moldova",1940,"earthquakes",0
17779,"Moldova",1940,"floods",0
17780,"Moldova",1940,"fog",0
17781,"Moldova",1940,"glacialLake",0
17782,"Moldova",1940,"landslides",0
17783,"Moldova",1940,"massMovements",0
17784,"Moldova",1940,"storms",0
17785,"Moldova",1940,"temperatures",0
17786,"Moldova",1940,"volcanic",0
17787,"Moldova",1940,"wildfires",0
17788,"Moldova",1950,"drought",0
17789,"Moldova",1950,"earthquakes",0
17790,"Moldova",1950,"floods",0
17791,"Moldova",1950,"fog",0
17792,"Moldova",1950,"glacialLake",0
17793,"Moldova",1950,"landslides",0
17794,"Moldova",1950,"massMovements",0
17795,"Moldova",1950,"storms",0
17796,"Moldova",1950,"temperatures",0
17797,"Moldova",1950,"volcanic",0
17798,"Moldova",1950,"wildfires",0
17799,"Moldova",1960,"drought",0
17800,"Moldova",1960,"earthquakes",0
17801,"Moldova",1960,"floods",0
17802,"Moldova",1960,"fog",0
17803,"Moldova",1960,"glacialLake",0
17804,"Moldova",1960,"landslides",0
17805,"Moldova",1960,"massMovements",0
17806,"Moldova",1960,"storms",0
17807,"Moldova",1960,"temperatures",0
17808,"Moldova",1960,"volcanic",0
17809,"Moldova",1960,"wildfires",0
17810,"Moldova",1970,"drought",0
17811,"Moldova",1970,"earthquakes",0
17812,"Moldova",1970,"floods",0
17813,"Moldova",1970,"fog",0
17814,"Moldova",1970,"glacialLake",0
17815,"Moldova",1970,"landslides",0
17816,"Moldova",1970,"massMovements",0
17817,"Moldova",1970,"storms",0
17818,"Moldova",1970,"temperatures",0
17819,"Moldova",1970,"volcanic",0
17820,"Moldova",1970,"wildfires",0
17821,"Moldova",1980,"drought",0
17822,"Moldova",1980,"earthquakes",0
17823,"Moldova",1980,"floods",0
17824,"Moldova",1980,"fog",0
17825,"Moldova",1980,"glacialLake",0
17826,"Moldova",1980,"landslides",0
17827,"Moldova",1980,"massMovements",0
17828,"Moldova",1980,"storms",0
17829,"Moldova",1980,"temperatures",0
17830,"Moldova",1980,"volcanic",0
17831,"Moldova",1980,"wildfires",0
17832,"Moldova",1990,"drought",0
17833,"Moldova",1990,"earthquakes",0
17834,"Moldova",1990,"floods",5.6
17835,"Moldova",1990,"fog",0
17836,"Moldova",1990,"glacialLake",0
17837,"Moldova",1990,"landslides",0
17838,"Moldova",1990,"massMovements",0
17839,"Moldova",1990,"storms",0.3
17840,"Moldova",1990,"temperatures",0
17841,"Moldova",1990,"volcanic",0
17842,"Moldova",1990,"wildfires",0
17843,"Moldova",2000,"drought",0.2
17844,"Moldova",2000,"earthquakes",0
17845,"Moldova",2000,"floods",0.4
17846,"Moldova",2000,"fog",0
17847,"Moldova",2000,"glacialLake",0
17848,"Moldova",2000,"landslides",0
17849,"Moldova",2000,"massMovements",0
17850,"Moldova",2000,"storms",0
17851,"Moldova",2000,"temperatures",1.3
17852,"Moldova",2000,"volcanic",0
17853,"Moldova",2000,"wildfires",0
17854,"Moldova",2010,"drought",0
17855,"Moldova",2010,"earthquakes",0
17856,"Moldova",2010,"floods",0.1
17857,"Moldova",2010,"fog",0
17858,"Moldova",2010,"glacialLake",0
17859,"Moldova",2010,"landslides",0
17860,"Moldova",2010,"massMovements",0
17861,"Moldova",2010,"storms",0
17862,"Moldova",2010,"temperatures",1
17863,"Moldova",2010,"volcanic",0
17864,"Moldova",2010,"wildfires",0
17865,"Moldova",2020,"drought",0
17866,"Moldova",2020,"earthquakes",0
17867,"Moldova",2020,"floods",0
17868,"Moldova",2020,"fog",0
17869,"Moldova",2020,"glacialLake",0
17870,"Moldova",2020,"landslides",0
17871,"Moldova",2020,"massMovements",0
17872,"Moldova",2020,"storms",0
17873,"Moldova",2020,"temperatures",0
17874,"Moldova",2020,"volcanic",0
17875,"Moldova",2020,"wildfires",0
17876,"Mongolia",1900,"drought",0
17877,"Mongolia",1900,"earthquakes",0
17878,"Mongolia",1900,"floods",0
17879,"Mongolia",1900,"fog",0
17880,"Mongolia",1900,"glacialLake",0
17881,"Mongolia",1900,"landslides",0
17882,"Mongolia",1900,"massMovements",0
17883,"Mongolia",1900,"storms",0
17884,"Mongolia",1900,"temperatures",0
17885,"Mongolia",1900,"volcanic",0
17886,"Mongolia",1900,"wildfires",0
17887,"Mongolia",1910,"drought",0
17888,"Mongolia",1910,"earthquakes",0
17889,"Mongolia",1910,"floods",0
17890,"Mongolia",1910,"fog",0
17891,"Mongolia",1910,"glacialLake",0
17892,"Mongolia",1910,"landslides",0
17893,"Mongolia",1910,"massMovements",0
17894,"Mongolia",1910,"storms",0
17895,"Mongolia",1910,"temperatures",0
17896,"Mongolia",1910,"volcanic",0
17897,"Mongolia",1910,"wildfires",0
17898,"Mongolia",1920,"drought",0
17899,"Mongolia",1920,"earthquakes",0
17900,"Mongolia",1920,"floods",0
17901,"Mongolia",1920,"fog",0
17902,"Mongolia",1920,"glacialLake",0
17903,"Mongolia",1920,"landslides",0
17904,"Mongolia",1920,"massMovements",0
17905,"Mongolia",1920,"storms",0
17906,"Mongolia",1920,"temperatures",0
17907,"Mongolia",1920,"volcanic",0
17908,"Mongolia",1920,"wildfires",0
17909,"Mongolia",1930,"drought",0
17910,"Mongolia",1930,"earthquakes",0
17911,"Mongolia",1930,"floods",0
17912,"Mongolia",1930,"fog",0
17913,"Mongolia",1930,"glacialLake",0
17914,"Mongolia",1930,"landslides",0
17915,"Mongolia",1930,"massMovements",0
17916,"Mongolia",1930,"storms",0
17917,"Mongolia",1930,"temperatures",0
17918,"Mongolia",1930,"volcanic",0
17919,"Mongolia",1930,"wildfires",0
17920,"Mongolia",1940,"drought",0
17921,"Mongolia",1940,"earthquakes",0
17922,"Mongolia",1940,"floods",0
17923,"Mongolia",1940,"fog",0
17924,"Mongolia",1940,"glacialLake",0
17925,"Mongolia",1940,"landslides",0
17926,"Mongolia",1940,"massMovements",0
17927,"Mongolia",1940,"storms",0
17928,"Mongolia",1940,"temperatures",0
17929,"Mongolia",1940,"volcanic",0
17930,"Mongolia",1940,"wildfires",0
17931,"Mongolia",1950,"drought",0
17932,"Mongolia",1950,"earthquakes",120
17933,"Mongolia",1950,"floods",0
17934,"Mongolia",1950,"fog",0
17935,"Mongolia",1950,"glacialLake",0
17936,"Mongolia",1950,"landslides",0
17937,"Mongolia",1950,"massMovements",0
17938,"Mongolia",1950,"storms",0
17939,"Mongolia",1950,"temperatures",0
17940,"Mongolia",1950,"volcanic",0
17941,"Mongolia",1950,"wildfires",0
17942,"Mongolia",1960,"drought",0
17943,"Mongolia",1960,"earthquakes",0
17944,"Mongolia",1960,"floods",5.7
17945,"Mongolia",1960,"fog",0
17946,"Mongolia",1960,"glacialLake",0
17947,"Mongolia",1960,"landslides",0
17948,"Mongolia",1960,"massMovements",0
17949,"Mongolia",1960,"storms",0
17950,"Mongolia",1960,"temperatures",0
17951,"Mongolia",1960,"volcanic",0
17952,"Mongolia",1960,"wildfires",0
17953,"Mongolia",1970,"drought",0
17954,"Mongolia",1970,"earthquakes",0
17955,"Mongolia",1970,"floods",0
17956,"Mongolia",1970,"fog",0
17957,"Mongolia",1970,"glacialLake",0
17958,"Mongolia",1970,"landslides",0
17959,"Mongolia",1970,"massMovements",0
17960,"Mongolia",1970,"storms",0
17961,"Mongolia",1970,"temperatures",0
17962,"Mongolia",1970,"volcanic",0
17963,"Mongolia",1970,"wildfires",0
17964,"Mongolia",1980,"drought",0
17965,"Mongolia",1980,"earthquakes",0
17966,"Mongolia",1980,"floods",0
17967,"Mongolia",1980,"fog",0
17968,"Mongolia",1980,"glacialLake",0
17969,"Mongolia",1980,"landslides",0
17970,"Mongolia",1980,"massMovements",0
17971,"Mongolia",1980,"storms",0
17972,"Mongolia",1980,"temperatures",0
17973,"Mongolia",1980,"volcanic",0
17974,"Mongolia",1980,"wildfires",0
17975,"Mongolia",1990,"drought",0
17976,"Mongolia",1990,"earthquakes",0
17977,"Mongolia",1990,"floods",4.6
17978,"Mongolia",1990,"fog",0
17979,"Mongolia",1990,"glacialLake",0
17980,"Mongolia",1990,"landslides",0
17981,"Mongolia",1990,"massMovements",0
17982,"Mongolia",1990,"storms",4.9
17983,"Mongolia",1990,"temperatures",0
17984,"Mongolia",1990,"volcanic",0
17985,"Mongolia",1990,"wildfires",2.5
17986,"Mongolia",2000,"drought",0
17987,"Mongolia",2000,"earthquakes",0
17988,"Mongolia",2000,"floods",4.1
17989,"Mongolia",2000,"fog",0
17990,"Mongolia",2000,"glacialLake",0
17991,"Mongolia",2000,"landslides",0
17992,"Mongolia",2000,"massMovements",0
17993,"Mongolia",2000,"storms",9.4
17994,"Mongolia",2000,"temperatures",0.5
17995,"Mongolia",2000,"volcanic",0
17996,"Mongolia",2000,"wildfires",0
17997,"Mongolia",2010,"drought",0
17998,"Mongolia",2010,"earthquakes",0
17999,"Mongolia",2010,"floods",1.2
18000,"Mongolia",2010,"fog",0
18001,"Mongolia",2010,"glacialLake",0
18002,"Mongolia",2010,"landslides",1.7
18003,"Mongolia",2010,"massMovements",0
18004,"Mongolia",2010,"storms",0
18005,"Mongolia",2010,"temperatures",0
18006,"Mongolia",2010,"volcanic",0
18007,"Mongolia",2010,"wildfires",0
18008,"Mongolia",2020,"drought",0
18009,"Mongolia",2020,"earthquakes",0
18010,"Mongolia",2020,"floods",3.3333333
18011,"Mongolia",2020,"fog",0
18012,"Mongolia",2020,"glacialLake",0
18013,"Mongolia",2020,"landslides",0
18014,"Mongolia",2020,"massMovements",0
18015,"Mongolia",2020,"storms",4
18016,"Mongolia",2020,"temperatures",0
18017,"Mongolia",2020,"volcanic",0
18018,"Mongolia",2020,"wildfires",0
18019,"Montenegro",1900,"drought",0
18020,"Montenegro",1900,"earthquakes",0
18021,"Montenegro",1900,"floods",0
18022,"Montenegro",1900,"fog",0
18023,"Montenegro",1900,"glacialLake",0
18024,"Montenegro",1900,"landslides",0
18025,"Montenegro",1900,"massMovements",0
18026,"Montenegro",1900,"storms",0
18027,"Montenegro",1900,"temperatures",0
18028,"Montenegro",1900,"volcanic",0
18029,"Montenegro",1900,"wildfires",0
18030,"Montenegro",1910,"drought",0
18031,"Montenegro",1910,"earthquakes",0
18032,"Montenegro",1910,"floods",0
18033,"Montenegro",1910,"fog",0
18034,"Montenegro",1910,"glacialLake",0
18035,"Montenegro",1910,"landslides",0
18036,"Montenegro",1910,"massMovements",0
18037,"Montenegro",1910,"storms",0
18038,"Montenegro",1910,"temperatures",0
18039,"Montenegro",1910,"volcanic",0
18040,"Montenegro",1910,"wildfires",0
18041,"Montenegro",1920,"drought",0
18042,"Montenegro",1920,"earthquakes",0
18043,"Montenegro",1920,"floods",0
18044,"Montenegro",1920,"fog",0
18045,"Montenegro",1920,"glacialLake",0
18046,"Montenegro",1920,"landslides",0
18047,"Montenegro",1920,"massMovements",0
18048,"Montenegro",1920,"storms",0
18049,"Montenegro",1920,"temperatures",0
18050,"Montenegro",1920,"volcanic",0
18051,"Montenegro",1920,"wildfires",0
18052,"Montenegro",1930,"drought",0
18053,"Montenegro",1930,"earthquakes",0
18054,"Montenegro",1930,"floods",0
18055,"Montenegro",1930,"fog",0
18056,"Montenegro",1930,"glacialLake",0
18057,"Montenegro",1930,"landslides",0
18058,"Montenegro",1930,"massMovements",0
18059,"Montenegro",1930,"storms",0
18060,"Montenegro",1930,"temperatures",0
18061,"Montenegro",1930,"volcanic",0
18062,"Montenegro",1930,"wildfires",0
18063,"Montenegro",1940,"drought",0
18064,"Montenegro",1940,"earthquakes",0
18065,"Montenegro",1940,"floods",0
18066,"Montenegro",1940,"fog",0
18067,"Montenegro",1940,"glacialLake",0
18068,"Montenegro",1940,"landslides",0
18069,"Montenegro",1940,"massMovements",0
18070,"Montenegro",1940,"storms",0
18071,"Montenegro",1940,"temperatures",0
18072,"Montenegro",1940,"volcanic",0
18073,"Montenegro",1940,"wildfires",0
18074,"Montenegro",1950,"drought",0
18075,"Montenegro",1950,"earthquakes",0
18076,"Montenegro",1950,"floods",0
18077,"Montenegro",1950,"fog",0
18078,"Montenegro",1950,"glacialLake",0
18079,"Montenegro",1950,"landslides",0
18080,"Montenegro",1950,"massMovements",0
18081,"Montenegro",1950,"storms",0
18082,"Montenegro",1950,"temperatures",0
18083,"Montenegro",1950,"volcanic",0
18084,"Montenegro",1950,"wildfires",0
18085,"Montenegro",1960,"drought",0
18086,"Montenegro",1960,"earthquakes",0
18087,"Montenegro",1960,"floods",0
18088,"Montenegro",1960,"fog",0
18089,"Montenegro",1960,"glacialLake",0
18090,"Montenegro",1960,"landslides",0
18091,"Montenegro",1960,"massMovements",0
18092,"Montenegro",1960,"storms",0
18093,"Montenegro",1960,"temperatures",0
18094,"Montenegro",1960,"volcanic",0
18095,"Montenegro",1960,"wildfires",0
18096,"Montenegro",1970,"drought",0
18097,"Montenegro",1970,"earthquakes",0
18098,"Montenegro",1970,"floods",0
18099,"Montenegro",1970,"fog",0
18100,"Montenegro",1970,"glacialLake",0
18101,"Montenegro",1970,"landslides",0
18102,"Montenegro",1970,"massMovements",0
18103,"Montenegro",1970,"storms",0
18104,"Montenegro",1970,"temperatures",0
18105,"Montenegro",1970,"volcanic",0
18106,"Montenegro",1970,"wildfires",0
18107,"Montenegro",1980,"drought",0
18108,"Montenegro",1980,"earthquakes",0
18109,"Montenegro",1980,"floods",0
18110,"Montenegro",1980,"fog",0
18111,"Montenegro",1980,"glacialLake",0
18112,"Montenegro",1980,"landslides",0
18113,"Montenegro",1980,"massMovements",0
18114,"Montenegro",1980,"storms",0
18115,"Montenegro",1980,"temperatures",0
18116,"Montenegro",1980,"volcanic",0
18117,"Montenegro",1980,"wildfires",0
18118,"Montenegro",1990,"drought",0
18119,"Montenegro",1990,"earthquakes",0
18120,"Montenegro",1990,"floods",0
18121,"Montenegro",1990,"fog",0
18122,"Montenegro",1990,"glacialLake",0
18123,"Montenegro",1990,"landslides",0
18124,"Montenegro",1990,"massMovements",0
18125,"Montenegro",1990,"storms",0
18126,"Montenegro",1990,"temperatures",0
18127,"Montenegro",1990,"volcanic",0
18128,"Montenegro",1990,"wildfires",0
18129,"Montenegro",2000,"drought",0
18130,"Montenegro",2000,"earthquakes",0
18131,"Montenegro",2000,"floods",0
18132,"Montenegro",2000,"fog",0
18133,"Montenegro",2000,"glacialLake",0
18134,"Montenegro",2000,"landslides",0
18135,"Montenegro",2000,"massMovements",0
18136,"Montenegro",2000,"storms",0
18137,"Montenegro",2000,"temperatures",0
18138,"Montenegro",2000,"volcanic",0
18139,"Montenegro",2000,"wildfires",0
18140,"Montenegro",2010,"drought",0
18141,"Montenegro",2010,"earthquakes",0
18142,"Montenegro",2010,"floods",0
18143,"Montenegro",2010,"fog",0
18144,"Montenegro",2010,"glacialLake",0
18145,"Montenegro",2010,"landslides",0
18146,"Montenegro",2010,"massMovements",0
18147,"Montenegro",2010,"storms",0
18148,"Montenegro",2010,"temperatures",0.1
18149,"Montenegro",2010,"volcanic",0
18150,"Montenegro",2010,"wildfires",0
18151,"Montenegro",2020,"drought",0
18152,"Montenegro",2020,"earthquakes",0
18153,"Montenegro",2020,"floods",0
18154,"Montenegro",2020,"fog",0
18155,"Montenegro",2020,"glacialLake",0
18156,"Montenegro",2020,"landslides",0
18157,"Montenegro",2020,"massMovements",0
18158,"Montenegro",2020,"storms",0
18159,"Montenegro",2020,"temperatures",0
18160,"Montenegro",2020,"volcanic",0
18161,"Montenegro",2020,"wildfires",0
18162,"Montserrat",1900,"drought",0
18163,"Montserrat",1900,"earthquakes",0
18164,"Montserrat",1900,"floods",0
18165,"Montserrat",1900,"fog",0
18166,"Montserrat",1900,"glacialLake",0
18167,"Montserrat",1900,"landslides",0
18168,"Montserrat",1900,"massMovements",0
18169,"Montserrat",1900,"storms",0
18170,"Montserrat",1900,"temperatures",0
18171,"Montserrat",1900,"volcanic",0
18172,"Montserrat",1900,"wildfires",0
18173,"Montserrat",1910,"drought",0
18174,"Montserrat",1910,"earthquakes",0
18175,"Montserrat",1910,"floods",0
18176,"Montserrat",1910,"fog",0
18177,"Montserrat",1910,"glacialLake",0
18178,"Montserrat",1910,"landslides",0
18179,"Montserrat",1910,"massMovements",0
18180,"Montserrat",1910,"storms",0
18181,"Montserrat",1910,"temperatures",0
18182,"Montserrat",1910,"volcanic",0
18183,"Montserrat",1910,"wildfires",0
18184,"Montserrat",1920,"drought",0
18185,"Montserrat",1920,"earthquakes",0
18186,"Montserrat",1920,"floods",0
18187,"Montserrat",1920,"fog",0
18188,"Montserrat",1920,"glacialLake",0
18189,"Montserrat",1920,"landslides",0
18190,"Montserrat",1920,"massMovements",0
18191,"Montserrat",1920,"storms",0
18192,"Montserrat",1920,"temperatures",0
18193,"Montserrat",1920,"volcanic",0
18194,"Montserrat",1920,"wildfires",0
18195,"Montserrat",1930,"drought",0
18196,"Montserrat",1930,"earthquakes",0
18197,"Montserrat",1930,"floods",0
18198,"Montserrat",1930,"fog",0
18199,"Montserrat",1930,"glacialLake",0
18200,"Montserrat",1930,"landslides",0
18201,"Montserrat",1930,"massMovements",0
18202,"Montserrat",1930,"storms",0
18203,"Montserrat",1930,"temperatures",0
18204,"Montserrat",1930,"volcanic",0
18205,"Montserrat",1930,"wildfires",0
18206,"Montserrat",1940,"drought",0
18207,"Montserrat",1940,"earthquakes",0
18208,"Montserrat",1940,"floods",0
18209,"Montserrat",1940,"fog",0
18210,"Montserrat",1940,"glacialLake",0
18211,"Montserrat",1940,"landslides",0
18212,"Montserrat",1940,"massMovements",0
18213,"Montserrat",1940,"storms",0
18214,"Montserrat",1940,"temperatures",0
18215,"Montserrat",1940,"volcanic",0
18216,"Montserrat",1940,"wildfires",0
18217,"Montserrat",1950,"drought",0
18218,"Montserrat",1950,"earthquakes",0
18219,"Montserrat",1950,"floods",0
18220,"Montserrat",1950,"fog",0
18221,"Montserrat",1950,"glacialLake",0
18222,"Montserrat",1950,"landslides",0
18223,"Montserrat",1950,"massMovements",0
18224,"Montserrat",1950,"storms",0
18225,"Montserrat",1950,"temperatures",0
18226,"Montserrat",1950,"volcanic",0
18227,"Montserrat",1950,"wildfires",0
18228,"Montserrat",1960,"drought",0
18229,"Montserrat",1960,"earthquakes",0
18230,"Montserrat",1960,"floods",0
18231,"Montserrat",1960,"fog",0
18232,"Montserrat",1960,"glacialLake",0
18233,"Montserrat",1960,"landslides",0
18234,"Montserrat",1960,"massMovements",0
18235,"Montserrat",1960,"storms",0
18236,"Montserrat",1960,"temperatures",0
18237,"Montserrat",1960,"volcanic",0
18238,"Montserrat",1960,"wildfires",0
18239,"Montserrat",1970,"drought",0
18240,"Montserrat",1970,"earthquakes",0
18241,"Montserrat",1970,"floods",0
18242,"Montserrat",1970,"fog",0
18243,"Montserrat",1970,"glacialLake",0
18244,"Montserrat",1970,"landslides",0
18245,"Montserrat",1970,"massMovements",0
18246,"Montserrat",1970,"storms",0
18247,"Montserrat",1970,"temperatures",0
18248,"Montserrat",1970,"volcanic",0
18249,"Montserrat",1970,"wildfires",0
18250,"Montserrat",1980,"drought",0
18251,"Montserrat",1980,"earthquakes",0
18252,"Montserrat",1980,"floods",0
18253,"Montserrat",1980,"fog",0
18254,"Montserrat",1980,"glacialLake",0
18255,"Montserrat",1980,"landslides",0
18256,"Montserrat",1980,"massMovements",0
18257,"Montserrat",1980,"storms",1.1
18258,"Montserrat",1980,"temperatures",0
18259,"Montserrat",1980,"volcanic",0
18260,"Montserrat",1980,"wildfires",0
18261,"Montserrat",1990,"drought",0
18262,"Montserrat",1990,"earthquakes",0
18263,"Montserrat",1990,"floods",0
18264,"Montserrat",1990,"fog",0
18265,"Montserrat",1990,"glacialLake",0
18266,"Montserrat",1990,"landslides",0
18267,"Montserrat",1990,"massMovements",0
18268,"Montserrat",1990,"storms",0
18269,"Montserrat",1990,"temperatures",0
18270,"Montserrat",1990,"volcanic",3.2
18271,"Montserrat",1990,"wildfires",0
18272,"Montserrat",2000,"drought",0
18273,"Montserrat",2000,"earthquakes",0
18274,"Montserrat",2000,"floods",0
18275,"Montserrat",2000,"fog",0
18276,"Montserrat",2000,"glacialLake",0
18277,"Montserrat",2000,"landslides",0
18278,"Montserrat",2000,"massMovements",0
18279,"Montserrat",2000,"storms",0
18280,"Montserrat",2000,"temperatures",0
18281,"Montserrat",2000,"volcanic",0
18282,"Montserrat",2000,"wildfires",0
18283,"Montserrat",2010,"drought",0
