"Country","Year","disaster","economic_damages","deaths"
"Indonesia",1980,"floods",8440700,132.6
"Indonesia",1980,"fog",0,0
"Indonesia",1980,"glacialLake",0,0
"Indonesia",1980,"landslides",34100,44.5
"Indonesia",1980,"massMovements",1e+05,13.1
"Indonesia",1980,"storms",0,0.2
"Indonesia",1980,"temperatures",0,0
"Indonesia",1980,"volcanic",33519000,22.9
"Indonesia",1980,"wildfires",0,0
"Indonesia",1990,"drought",8800000,67.2
"Indonesia",1990,"earthquakes",50317600,332.1
"Indonesia",1990,"floods",67497600,79.3
"Indonesia",1990,"fog",0,0
"Indonesia",1990,"glacialLake",0,0
"Indonesia",1990,"landslides",540000,22
"Indonesia",1990,"massMovements",0,0
"Indonesia",1990,"storms",0,0
"Indonesia",1990,"temperatures",0,0
"Indonesia",1990,"volcanic",9e+05,13.3
"Indonesia",1990,"wildfires",931500000,30
"Indonesia",2000,"drought",1e+05,0
"Indonesia",2000,"earthquakes",1082903000,17492.1
"Indonesia",2000,"floods",161463300,279
"Indonesia",2000,"fog",0,0
"Indonesia",2000,"glacialLake",0,0
"Indonesia",2000,"landslides",11500400,102.6
"Indonesia",2000,"massMovements",0,0
"Indonesia",2000,"storms",0,0.4
"Indonesia",2000,"temperatures",0,0
"Indonesia",2000,"volcanic",0,0.2
"Indonesia",2000,"wildfires",1400000,0
"Indonesia",2010,"drought",0,1.1
"Indonesia",2010,"earthquakes",258985000,551.2
"Indonesia",2010,"floods",569400000,122.8
"Indonesia",2010,"fog",0,0
"Indonesia",2010,"glacialLake",0,0
"Indonesia",2010,"landslides",3800000,55.8
"Indonesia",2010,"massMovements",0,0
"Indonesia",2010,"storms",1e+05,3.2
"Indonesia",2010,"temperatures",0,0
"Indonesia",2010,"volcanic",43600000,81.8
"Indonesia",2010,"wildfires",1e+08,1.9
"Indonesia",2020,"drought",0,0
"Indonesia",2020,"earthquakes",19566666,45.666668
"Indonesia",2020,"floods",26433334,101.333336
"Indonesia",2020,"fog",0,0
"Indonesia",2020,"glacialLake",0,0
"Indonesia",2020,"landslides",0,14.333333
"Indonesia",2020,"massMovements",0,0
"Indonesia",2020,"storms",266666670,75.333336
"Indonesia",2020,"temperatures",0,0
"Indonesia",2020,"volcanic",6666666.5,17.333334
"Indonesia",2020,"wildfires",0,0
"Iran",1900,"drought",0,0
"Iran",1900,"earthquakes",0,535
"Iran",1900,"floods",0,0
"Iran",1900,"fog",0,0
"Iran",1900,"glacialLake",0,0
"Iran",1900,"landslides",0,0
"Iran",1900,"massMovements",0,0
"Iran",1900,"storms",0,0
"Iran",1900,"temperatures",0,0
"Iran",1900,"volcanic",0,0
"Iran",1900,"wildfires",0,0
"Iran",1910,"drought",0,0
"Iran",1910,"earthquakes",0,70
"Iran",1910,"floods",0,0
"Iran",1910,"fog",0,0
"Iran",1910,"glacialLake",0,0
"Iran",1910,"landslides",0,0
"Iran",1910,"massMovements",0,0
"Iran",1910,"storms",0,0
"Iran",1910,"temperatures",0,0
"Iran",1910,"volcanic",0,0
"Iran",1910,"wildfires",0,0
"Iran",1920,"drought",0,0
"Iran",1920,"earthquakes",0,640
"Iran",1920,"floods",0,0
"Iran",1920,"fog",0,0
"Iran",1920,"glacialLake",0,0
"Iran",1920,"landslides",0,0
"Iran",1920,"massMovements",0,0
"Iran",1920,"storms",0,0
"Iran",1920,"temperatures",0,0
"Iran",1920,"volcanic",0,0
"Iran",1920,"wildfires",0,0
"Iran",1930,"drought",0,0
"Iran",1930,"earthquakes",0,319.2
"Iran",1930,"floods",0,0
"Iran",1930,"fog",0,0
"Iran",1930,"glacialLake",0,0
"Iran",1930,"landslides",0,0
"Iran",1930,"massMovements",0,0
"Iran",1930,"storms",0,0
"Iran",1930,"temperatures",0,0
"Iran",1930,"volcanic",0,0
"Iran",1930,"wildfires",0,0
"Iran",1940,"drought",0,0
"Iran",1940,"earthquakes",0,137
"Iran",1940,"floods",0,0
"Iran",1940,"fog",0,0
"Iran",1940,"glacialLake",0,0
"Iran",1940,"landslides",0,0
"Iran",1940,"massMovements",0,0
"Iran",1940,"storms",0,0
"Iran",1940,"temperatures",0,0
"Iran",1940,"volcanic",0,0
"Iran",1940,"wildfires",0,0
"Iran",1950,"drought",0,0
"Iran",1950,"earthquakes",2e+06,708.6
"Iran",1950,"floods",0,413.1
"Iran",1950,"fog",0,0
"Iran",1950,"glacialLake",0,0
"Iran",1950,"landslides",0,0
"Iran",1950,"massMovements",0,0
"Iran",1950,"storms",0,0
"Iran",1950,"temperatures",0,15.8
"Iran",1950,"volcanic",0,0
"Iran",1950,"wildfires",0,0
"Iran",1960,"drought",0,0
"Iran",1960,"earthquakes",8600000,2334.8
"Iran",1960,"floods",0,9.2
"Iran",1960,"fog",0,0
"Iran",1960,"glacialLake",0,0
"Iran",1960,"landslides",0,0
"Iran",1960,"massMovements",0,0
"Iran",1960,"storms",0,0
"Iran",1960,"temperatures",0,0
"Iran",1960,"volcanic",0,0
"Iran",1960,"wildfires",0,0
"Iran",1970,"drought",0,0
"Iran",1970,"earthquakes",5900000,3197.3
"Iran",1970,"floods",0,0
"Iran",1970,"fog",0,0
"Iran",1970,"glacialLake",0,0
"Iran",1970,"landslides",0,4.3
"Iran",1970,"massMovements",0,0
"Iran",1970,"storms",0,7.4
"Iran",1970,"temperatures",0,0
"Iran",1970,"volcanic",0,0
"Iran",1970,"wildfires",0,0
"Iran",1980,"drought",0,0
"Iran",1980,"earthquakes",102100000,338.8
"Iran",1980,"floods",174300000,153.4
"Iran",1980,"fog",0,0
"Iran",1980,"glacialLake",0,0
"Iran",1980,"landslides",0,0
"Iran",1980,"massMovements",0,0
"Iran",1980,"storms",0,20
"Iran",1980,"temperatures",0,0
"Iran",1980,"volcanic",0,0
"Iran",1980,"wildfires",0,0
"Iran",1990,"drought",3.3e+08,0
"Iran",1990,"earthquakes",843970000,4287.5
"Iran",1990,"floods",569783000,126.6
"Iran",1990,"fog",0,0
"Iran",1990,"glacialLake",0,0
"Iran",1990,"landslides",0,5.3
"Iran",1990,"massMovements",0,0
"Iran",1990,"storms",2830000,3.1
"Iran",1990,"temperatures",0,0
"Iran",1990,"volcanic",0,0
"Iran",1990,"wildfires",0,0
"Iran",2000,"drought",0,0
"Iran",2000,"earthquakes",110892800,2775.7
"Iran",2000,"floods",21169800,74.4
"Iran",2000,"fog",0,0
"Iran",2000,"glacialLake",0,0
"Iran",2000,"landslides",0,2
"Iran",2000,"massMovements",0,0
"Iran",2000,"storms",24000,4.3
"Iran",2000,"temperatures",0,0
"Iran",2000,"volcanic",0,0
"Iran",2000,"wildfires",0,0
"Iran",2010,"drought",0,0
"Iran",2010,"earthquakes",199700000,82.7
"Iran",2010,"floods",381900000,24.1
"Iran",2010,"fog",0,0
"Iran",2010,"glacialLake",0,0
"Iran",2010,"landslides",0,0
"Iran",2010,"massMovements",0,0
"Iran",2010,"storms",0,0.4
"Iran",2010,"temperatures",0,0
"Iran",2010,"volcanic",0,0
"Iran",2010,"wildfires",0,0
"Iran",2020,"drought",0,0
"Iran",2020,"earthquakes",105666664,2.6666667
"Iran",2020,"floods",852666700,51.666668
"Iran",2020,"fog",0,0
"Iran",2020,"glacialLake",0,0
"Iran",2020,"landslides",0,4
"Iran",2020,"massMovements",0,0
"Iran",2020,"storms",0,4
"Iran",2020,"temperatures",0,0
"Iran",2020,"volcanic",0,0
"Iran",2020,"wildfires",0,0
"Iraq",1900,"drought",0,0
"Iraq",1900,"earthquakes",0,0
"Iraq",1900,"floods",0,0
"Iraq",1900,"fog",0,0
"Iraq",1900,"glacialLake",0,0
"Iraq",1900,"landslides",0,0
"Iraq",1900,"massMovements",0,0
"Iraq",1900,"storms",0,0
"Iraq",1900,"temperatures",0,0
"Iraq",1900,"volcanic",0,0
"Iraq",1900,"wildfires",0,0
"Iraq",1910,"drought",0,0
"Iraq",1910,"earthquakes",0,0
"Iraq",1910,"floods",0,0
"Iraq",1910,"fog",0,0
"Iraq",1910,"glacialLake",0,0
"Iraq",1910,"landslides",0,0
"Iraq",1910,"massMovements",0,0
"Iraq",1910,"storms",0,0
"Iraq",1910,"temperatures",0,0
"Iraq",1910,"volcanic",0,0
"Iraq",1910,"wildfires",0,0
"Iraq",1920,"drought",0,0
"Iraq",1920,"earthquakes",0,0
"Iraq",1920,"floods",0,0
"Iraq",1920,"fog",0,0
"Iraq",1920,"glacialLake",0,0
"Iraq",1920,"landslides",0,0
"Iraq",1920,"massMovements",0,0
"Iraq",1920,"storms",0,0
"Iraq",1920,"temperatures",0,0
"Iraq",1920,"volcanic",0,0
"Iraq",1920,"wildfires",0,0
"Iraq",1930,"drought",0,0
"Iraq",1930,"earthquakes",0,0
"Iraq",1930,"floods",0,0
"Iraq",1930,"fog",0,0
"Iraq",1930,"glacialLake",0,0
"Iraq",1930,"landslides",0,0
"Iraq",1930,"massMovements",0,0
"Iraq",1930,"storms",0,0
"Iraq",1930,"temperatures",0,0
"Iraq",1930,"volcanic",0,0
"Iraq",1930,"wildfires",0,0
"Iraq",1940,"drought",0,0
"Iraq",1940,"earthquakes",0,0
"Iraq",1940,"floods",0,0
"Iraq",1940,"fog",0,0
"Iraq",1940,"glacialLake",0,0
"Iraq",1940,"landslides",0,0
"Iraq",1940,"massMovements",0,0
"Iraq",1940,"storms",0,0
"Iraq",1940,"temperatures",0,0
"Iraq",1940,"volcanic",0,0
"Iraq",1940,"wildfires",0,0
"Iraq",1950,"drought",0,0
"Iraq",1950,"earthquakes",0,0
"Iraq",1950,"floods",5e+06,0
"Iraq",1950,"fog",0,0
"Iraq",1950,"glacialLake",0,0
"Iraq",1950,"landslides",0,0
"Iraq",1950,"massMovements",0,0
"Iraq",1950,"storms",0,0
"Iraq",1950,"temperatures",0,0
"Iraq",1950,"volcanic",0,0
"Iraq",1950,"wildfires",0,0
"Iraq",1960,"drought",2e+05,0
"Iraq",1960,"earthquakes",0,0
"Iraq",1960,"floods",8e+05,0
"Iraq",1960,"fog",0,0
"Iraq",1960,"glacialLake",0,0
"Iraq",1960,"landslides",0,0
"Iraq",1960,"massMovements",0,0
"Iraq",1960,"storms",0,0
"Iraq",1960,"temperatures",0,0
"Iraq",1960,"volcanic",0,0
"Iraq",1960,"wildfires",0,0
"Iraq",1970,"drought",0,0
"Iraq",1970,"earthquakes",0,0
"Iraq",1970,"floods",0,0
"Iraq",1970,"fog",0,0
"Iraq",1970,"glacialLake",0,0
"Iraq",1970,"landslides",0,0
"Iraq",1970,"massMovements",0,0
"Iraq",1970,"storms",0,0
"Iraq",1970,"temperatures",0,0
"Iraq",1970,"volcanic",0,0
"Iraq",1970,"wildfires",0,0
"Iraq",1980,"drought",0,0
"Iraq",1980,"earthquakes",0,0
"Iraq",1980,"floods",0,0
"Iraq",1980,"fog",0,0
"Iraq",1980,"glacialLake",0,0
"Iraq",1980,"landslides",0,0
"Iraq",1980,"massMovements",0,0
"Iraq",1980,"storms",0,0
"Iraq",1980,"temperatures",0,0
"Iraq",1980,"volcanic",0,0
"Iraq",1980,"wildfires",0,0
"Iraq",1990,"drought",0,0
"Iraq",1990,"earthquakes",0,2
"Iraq",1990,"floods",0,0
"Iraq",1990,"fog",0,0
"Iraq",1990,"glacialLake",0,0
"Iraq",1990,"landslides",0,0
"Iraq",1990,"massMovements",0,0
"Iraq",1990,"storms",0,0
"Iraq",1990,"temperatures",0,0
"Iraq",1990,"volcanic",0,0
"Iraq",1990,"wildfires",0,0
"Iraq",2000,"drought",0,0
"Iraq",2000,"earthquakes",0,0
"Iraq",2000,"floods",130000,2.6
"Iraq",2000,"fog",0,0
"Iraq",2000,"glacialLake",0,0
"Iraq",2000,"landslides",0,0
"Iraq",2000,"massMovements",0,0
"Iraq",2000,"storms",0,0
"Iraq",2000,"temperatures",0,0
"Iraq",2000,"volcanic",0,0
"Iraq",2000,"wildfires",0,0
"Iraq",2010,"drought",0,0
"Iraq",2010,"earthquakes",0,1
"Iraq",2010,"floods",0,11
"Iraq",2010,"fog",0,0
"Iraq",2010,"glacialLake",0,0
"Iraq",2010,"landslides",0,0
"Iraq",2010,"massMovements",0,0
"Iraq",2010,"storms",0,0
"Iraq",2010,"temperatures",0,0
"Iraq",2010,"volcanic",0,0
"Iraq",2010,"wildfires",0,0
"Iraq",2020,"drought",0,0
"Iraq",2020,"earthquakes",0,0
"Iraq",2020,"floods",3.8e+07,8
"Iraq",2020,"fog",0,0
"Iraq",2020,"glacialLake",0,0
"Iraq",2020,"landslides",0,0
"Iraq",2020,"massMovements",0,0
"Iraq",2020,"storms",0,0.33333334
"Iraq",2020,"temperatures",0,0
"Iraq",2020,"volcanic",0,0
"Iraq",2020,"wildfires",0,0
"Ireland",1900,"drought",0,0
"Ireland",1900,"earthquakes",0,0
"Ireland",1900,"floods",0,0
"Ireland",1900,"fog",0,0
"Ireland",1900,"glacialLake",0,0
"Ireland",1900,"landslides",0,0
"Ireland",1900,"massMovements",0,0
"Ireland",1900,"storms",0,0
"Ireland",1900,"temperatures",0,0
"Ireland",1900,"volcanic",0,0
"Ireland",1900,"wildfires",0,0
"Ireland",1910,"drought",0,0
"Ireland",1910,"earthquakes",0,0
"Ireland",1910,"floods",0,0
"Ireland",1910,"fog",0,0
"Ireland",1910,"glacialLake",0,0
"Ireland",1910,"landslides",0,0
"Ireland",1910,"massMovements",0,0
"Ireland",1910,"storms",0,0
"Ireland",1910,"temperatures",0,0
"Ireland",1910,"volcanic",0,0
"Ireland",1910,"wildfires",0,0
"Ireland",1920,"drought",0,0
"Ireland",1920,"earthquakes",0,0
"Ireland",1920,"floods",0,0
"Ireland",1920,"fog",0,0
"Ireland",1920,"glacialLake",0,0
"Ireland",1920,"landslides",0,0
"Ireland",1920,"massMovements",0,0
"Ireland",1920,"storms",0,0
"Ireland",1920,"temperatures",0,0
"Ireland",1920,"volcanic",0,0
"Ireland",1920,"wildfires",0,0
"Ireland",1930,"drought",0,0
"Ireland",1930,"earthquakes",0,0
"Ireland",1930,"floods",0,0
"Ireland",1930,"fog",0,0
"Ireland",1930,"glacialLake",0,0
"Ireland",1930,"landslides",0,0
"Ireland",1930,"massMovements",0,0
"Ireland",1930,"storms",0,0
"Ireland",1930,"temperatures",0,0
"Ireland",1930,"volcanic",0,0
"Ireland",1930,"wildfires",0,0
"Ireland",1940,"drought",0,0
"Ireland",1940,"earthquakes",0,0
"Ireland",1940,"floods",0,0
"Ireland",1940,"fog",0,0
"Ireland",1940,"glacialLake",0,0
"Ireland",1940,"landslides",0,0
"Ireland",1940,"massMovements",0,0
"Ireland",1940,"storms",0,0
"Ireland",1940,"temperatures",0,0
"Ireland",1940,"volcanic",0,0
"Ireland",1940,"wildfires",0,0
"Ireland",1950,"drought",0,0
"Ireland",1950,"earthquakes",0,0
"Ireland",1950,"floods",0,0
"Ireland",1950,"fog",0,0
"Ireland",1950,"glacialLake",0,0
"Ireland",1950,"landslides",0,0
"Ireland",1950,"massMovements",0,0
"Ireland",1950,"storms",0,0
"Ireland",1950,"temperatures",0,0
"Ireland",1950,"volcanic",0,0
"Ireland",1950,"wildfires",0,0
"Ireland",1960,"drought",0,0
"Ireland",1960,"earthquakes",0,0
"Ireland",1960,"floods",0,0
"Ireland",1960,"fog",0,0
"Ireland",1960,"glacialLake",0,0
"Ireland",1960,"landslides",0,0
"Ireland",1960,"massMovements",0,0
"Ireland",1960,"storms",0,0
"Ireland",1960,"temperatures",0,0
"Ireland",1960,"volcanic",0,0
"Ireland",1960,"wildfires",0,0
"Ireland",1970,"drought",0,0
"Ireland",1970,"earthquakes",0,0
"Ireland",1970,"floods",0,0
"Ireland",1970,"fog",0,0
"Ireland",1970,"glacialLake",0,0
"Ireland",1970,"landslides",0,0
"Ireland",1970,"massMovements",0,0
"Ireland",1970,"storms",0,0
"Ireland",1970,"temperatures",0,0
"Ireland",1970,"volcanic",0,0
"Ireland",1970,"wildfires",0,0
"Ireland",1980,"drought",0,0
"Ireland",1980,"earthquakes",0,0
"Ireland",1980,"floods",0,0
"Ireland",1980,"fog",0,0
"Ireland",1980,"glacialLake",0,0
"Ireland",1980,"landslides",0,0
"Ireland",1980,"massMovements",0,0
"Ireland",1980,"storms",0,2.1
"Ireland",1980,"temperatures",0,0
"Ireland",1980,"volcanic",0,0
"Ireland",1980,"wildfires",0,0
"Ireland",1990,"drought",0,0
"Ireland",1990,"earthquakes",0,0
"Ireland",1990,"floods",3800000,0.3
"Ireland",1990,"fog",0,0
"Ireland",1990,"glacialLake",0,0
"Ireland",1990,"landslides",0,0
"Ireland",1990,"massMovements",0,0
"Ireland",1990,"storms",21505000,1.4
"Ireland",1990,"temperatures",0,0
"Ireland",1990,"volcanic",0,0
"Ireland",1990,"wildfires",0,0
"Ireland",2000,"drought",0,0
"Ireland",2000,"earthquakes",0,0
"Ireland",2000,"floods",0,0
"Ireland",2000,"fog",0,0
"Ireland",2000,"glacialLake",0,0
"Ireland",2000,"landslides",0,0
"Ireland",2000,"massMovements",0,0
"Ireland",2000,"storms",1e+07,0.1
"Ireland",2000,"temperatures",0,0
"Ireland",2000,"volcanic",0,0
"Ireland",2000,"wildfires",0,0
"Ireland",2010,"drought",0,0
"Ireland",2010,"earthquakes",0,0
"Ireland",2010,"floods",32500000,0.2
"Ireland",2010,"fog",0,0
"Ireland",2010,"glacialLake",0,0
"Ireland",2010,"landslides",0,0
"Ireland",2010,"massMovements",0,0
"Ireland",2010,"storms",0,0.4
"Ireland",2010,"temperatures",0,0
"Ireland",2010,"volcanic",0,0
"Ireland",2010,"wildfires",0,0
"Ireland",2020,"drought",0,0
"Ireland",2020,"earthquakes",0,0
"Ireland",2020,"floods",0,0
"Ireland",2020,"fog",0,0
"Ireland",2020,"glacialLake",0,0
"Ireland",2020,"landslides",0,0
"Ireland",2020,"massMovements",0,0
"Ireland",2020,"storms",0,0.33333334
"Ireland",2020,"temperatures",0,0
"Ireland",2020,"volcanic",0,0
"Ireland",2020,"wildfires",0,0
"Isle of Man",1900,"drought",0,0
"Isle of Man",1900,"earthquakes",0,0
"Isle of Man",1900,"floods",0,0
"Isle of Man",1900,"fog",0,0
"Isle of Man",1900,"glacialLake",0,0
"Isle of Man",1900,"landslides",0,0
"Isle of Man",1900,"massMovements",0,0
"Isle of Man",1900,"storms",0,0
"Isle of Man",1900,"temperatures",0,0
"Isle of Man",1900,"volcanic",0,0
"Isle of Man",1900,"wildfires",0,0
"Isle of Man",1910,"drought",0,0
"Isle of Man",1910,"earthquakes",0,0
"Isle of Man",1910,"floods",0,0
"Isle of Man",1910,"fog",0,0
"Isle of Man",1910,"glacialLake",0,0
"Isle of Man",1910,"landslides",0,0
"Isle of Man",1910,"massMovements",0,0
"Isle of Man",1910,"storms",0,0
"Isle of Man",1910,"temperatures",0,0
"Isle of Man",1910,"volcanic",0,0
"Isle of Man",1910,"wildfires",0,0
"Isle of Man",1920,"drought",0,0
"Isle of Man",1920,"earthquakes",0,0
"Isle of Man",1920,"floods",0,0
"Isle of Man",1920,"fog",0,0
"Isle of Man",1920,"glacialLake",0,0
"Isle of Man",1920,"landslides",0,0
"Isle of Man",1920,"massMovements",0,0
"Isle of Man",1920,"storms",0,0
"Isle of Man",1920,"temperatures",0,0
"Isle of Man",1920,"volcanic",0,0
"Isle of Man",1920,"wildfires",0,0
"Isle of Man",1930,"drought",0,0
"Isle of Man",1930,"earthquakes",0,0
"Isle of Man",1930,"floods",0,0
"Isle of Man",1930,"fog",0,0
"Isle of Man",1930,"glacialLake",0,0
"Isle of Man",1930,"landslides",0,0
"Isle of Man",1930,"massMovements",0,0
"Isle of Man",1930,"storms",0,0
"Isle of Man",1930,"temperatures",0,0
"Isle of Man",1930,"volcanic",0,0
"Isle of Man",1930,"wildfires",0,0
"Isle of Man",1940,"drought",0,0
"Isle of Man",1940,"earthquakes",0,0
"Isle of Man",1940,"floods",0,0
"Isle of Man",1940,"fog",0,0
"Isle of Man",1940,"glacialLake",0,0
"Isle of Man",1940,"landslides",0,0
"Isle of Man",1940,"massMovements",0,0
"Isle of Man",1940,"storms",0,0
"Isle of Man",1940,"temperatures",0,0
"Isle of Man",1940,"volcanic",0,0
"Isle of Man",1940,"wildfires",0,0
"Isle of Man",1950,"drought",0,0
"Isle of Man",1950,"earthquakes",0,0
"Isle of Man",1950,"floods",0,0
"Isle of Man",1950,"fog",0,0
"Isle of Man",1950,"glacialLake",0,0
"Isle of Man",1950,"landslides",0,0
"Isle of Man",1950,"massMovements",0,0
"Isle of Man",1950,"storms",0,0
"Isle of Man",1950,"temperatures",0,0
"Isle of Man",1950,"volcanic",0,0
"Isle of Man",1950,"wildfires",0,0
"Isle of Man",1960,"drought",0,0
"Isle of Man",1960,"earthquakes",0,0
"Isle of Man",1960,"floods",0,0
"Isle of Man",1960,"fog",0,0
"Isle of Man",1960,"glacialLake",0,0
"Isle of Man",1960,"landslides",0,0
"Isle of Man",1960,"massMovements",0,0
"Isle of Man",1960,"storms",0,0
"Isle of Man",1960,"temperatures",0,0
"Isle of Man",1960,"volcanic",0,0
"Isle of Man",1960,"wildfires",0,0
"Isle of Man",1970,"drought",0,0
"Isle of Man",1970,"earthquakes",0,0
"Isle of Man",1970,"floods",0,0
"Isle of Man",1970,"fog",0,0
"Isle of Man",1970,"glacialLake",0,0
"Isle of Man",1970,"landslides",0,0
"Isle of Man",1970,"massMovements",0,0
"Isle of Man",1970,"storms",0,0
"Isle of Man",1970,"temperatures",0,0
"Isle of Man",1970,"volcanic",0,0
"Isle of Man",1970,"wildfires",0,0
"Isle of Man",1980,"drought",0,0
"Isle of Man",1980,"earthquakes",0,0
"Isle of Man",1980,"floods",0,0
"Isle of Man",1980,"fog",0,0
"Isle of Man",1980,"glacialLake",0,0
"Isle of Man",1980,"landslides",0,0
"Isle of Man",1980,"massMovements",0,0
"Isle of Man",1980,"storms",0,0
"Isle of Man",1980,"temperatures",0,0
"Isle of Man",1980,"volcanic",0,0
"Isle of Man",1980,"wildfires",0,0
"Isle of Man",1990,"drought",0,0
"Isle of Man",1990,"earthquakes",0,0
"Isle of Man",1990,"floods",0,0
"Isle of Man",1990,"fog",0,0
"Isle of Man",1990,"glacialLake",0,0
"Isle of Man",1990,"landslides",0,0
"Isle of Man",1990,"massMovements",0,0
"Isle of Man",1990,"storms",0,0
"Isle of Man",1990,"temperatures",0,0
"Isle of Man",1990,"volcanic",0,0
"Isle of Man",1990,"wildfires",0,0
"Isle of Man",2000,"drought",0,0
"Isle of Man",2000,"earthquakes",0,0
"Isle of Man",2000,"floods",0,0
"Isle of Man",2000,"fog",0,0
"Isle of Man",2000,"glacialLake",0,0
"Isle of Man",2000,"landslides",0,0
"Isle of Man",2000,"massMovements",0,0
"Isle of Man",2000,"storms",0,0
"Isle of Man",2000,"temperatures",0,0
"Isle of Man",2000,"volcanic",0,0
"Isle of Man",2000,"wildfires",0,0
"Isle of Man",2010,"drought",0,0
"Isle of Man",2010,"earthquakes",0,0
"Isle of Man",2010,"floods",0,0
"Isle of Man",2010,"fog",0,0
"Isle of Man",2010,"glacialLake",0,0
"Isle of Man",2010,"landslides",0,0
"Isle of Man",2010,"massMovements",0,0
"Isle of Man",2010,"storms",0,0
"Isle of Man",2010,"temperatures",0,0
"Isle of Man",2010,"volcanic",0,0
"Isle of Man",2010,"wildfires",0,0
"Isle of Man",2020,"drought",0,0
"Isle of Man",2020,"earthquakes",0,0
"Isle of Man",2020,"floods",0,0
"Isle of Man",2020,"fog",0,0
"Isle of Man",2020,"glacialLake",0,0
"Isle of Man",2020,"landslides",0,0
"Isle of Man",2020,"massMovements",0,0
"Isle of Man",2020,"storms",0,0
"Isle of Man",2020,"temperatures",0,0
"Isle of Man",2020,"volcanic",0,0
"Isle of Man",2020,"wildfires",0,0
"Israel",1900,"drought",0,0
"Israel",1900,"earthquakes",0,2
"Israel",1900,"floods",0,0
"Israel",1900,"fog",0,0
"Israel",1900,"glacialLake",0,0
"Israel",1900,"landslides",0,0
"Israel",1900,"massMovements",0,0
"Israel",1900,"storms",0,0
"Israel",1900,"temperatures",0,0
"Israel",1900,"volcanic",0,0
"Israel",1900,"wildfires",0,0
"Israel",1910,"drought",0,0
"Israel",1910,"earthquakes",0,0
"Israel",1910,"floods",0,0
"Israel",1910,"fog",0,0
"Israel",1910,"glacialLake",0,0
"Israel",1910,"landslides",0,0
"Israel",1910,"massMovements",0,0
"Israel",1910,"storms",0,0
"Israel",1910,"temperatures",0,0
"Israel",1910,"volcanic",0,0
"Israel",1910,"wildfires",0,0
"Israel",1920,"drought",0,0
"Israel",1920,"earthquakes",0,0
"Israel",1920,"floods",0,0
"Israel",1920,"fog",0,0
"Israel",1920,"glacialLake",0,0
"Israel",1920,"landslides",0,0
"Israel",1920,"massMovements",0,0
"Israel",1920,"storms",0,0
"Israel",1920,"temperatures",0,0
"Israel",1920,"volcanic",0,0
"Israel",1920,"wildfires",0,0
"Israel",1930,"drought",0,0
"Israel",1930,"earthquakes",0,0
"Israel",1930,"floods",0,0
"Israel",1930,"fog",0,0
"Israel",1930,"glacialLake",0,0
"Israel",1930,"landslides",0,0
"Israel",1930,"massMovements",0,0
"Israel",1930,"storms",0,0
"Israel",1930,"temperatures",0,0
"Israel",1930,"volcanic",0,0
"Israel",1930,"wildfires",0,0
"Israel",1940,"drought",0,0
"Israel",1940,"earthquakes",0,0
"Israel",1940,"floods",0,0
"Israel",1940,"fog",0,0
"Israel",1940,"glacialLake",0,0
"Israel",1940,"landslides",0,0
"Israel",1940,"massMovements",0,0
"Israel",1940,"storms",0,0
"Israel",1940,"temperatures",0,0
"Israel",1940,"volcanic",0,0
"Israel",1940,"wildfires",0,0
"Israel",1950,"drought",0,0
"Israel",1950,"earthquakes",0,0
"Israel",1950,"floods",0,0
"Israel",1950,"fog",0,0
"Israel",1950,"glacialLake",0,0
"Israel",1950,"landslides",0,0
"Israel",1950,"massMovements",0,0
"Israel",1950,"storms",0,0
"Israel",1950,"temperatures",0,0
"Israel",1950,"volcanic",0,0
"Israel",1950,"wildfires",0,0
"Israel",1960,"drought",0,0
"Israel",1960,"earthquakes",0,0
"Israel",1960,"floods",0,0
"Israel",1960,"fog",0,0
"Israel",1960,"glacialLake",0,0
"Israel",1960,"landslides",0,0
"Israel",1960,"massMovements",0,0
"Israel",1960,"storms",0,0
"Israel",1960,"temperatures",0,0
"Israel",1960,"volcanic",0,0
"Israel",1960,"wildfires",0,0
"Israel",1970,"drought",0,0
"Israel",1970,"earthquakes",0,0
"Israel",1970,"floods",0,0
"Israel",1970,"fog",0,0
"Israel",1970,"glacialLake",0,0
"Israel",1970,"landslides",0,2
"Israel",1970,"massMovements",0,0
"Israel",1970,"storms",0,0
"Israel",1970,"temperatures",0,0
"Israel",1970,"volcanic",0,0
"Israel",1970,"wildfires",0,0
"Israel",1980,"drought",0,0
"Israel",1980,"earthquakes",0,0
"Israel",1980,"floods",0,0
"Israel",1980,"fog",0,0
"Israel",1980,"glacialLake",0,0
"Israel",1980,"landslides",0,0
"Israel",1980,"massMovements",0,0
"Israel",1980,"storms",0,0
"Israel",1980,"temperatures",0,0
"Israel",1980,"volcanic",0,0
"Israel",1980,"wildfires",0,0
"Israel",1990,"drought",7500000,0
"Israel",1990,"earthquakes",0,0
"Israel",1990,"floods",4e+06,1.5
"Israel",1990,"fog",0,0
"Israel",1990,"glacialLake",0,0
"Israel",1990,"landslides",0,0
"Israel",1990,"massMovements",0,0
"Israel",1990,"storms",0,0.5
"Israel",1990,"temperatures",5.5e+07,0
"Israel",1990,"volcanic",0,0
"Israel",1990,"wildfires",4500000,0
"Israel",2000,"drought",0,0
"Israel",2000,"earthquakes",0,0
"Israel",2000,"floods",0,0
"Israel",2000,"fog",0,0
"Israel",2000,"glacialLake",0,0
"Israel",2000,"landslides",0,0
"Israel",2000,"massMovements",0,0
